,x-accelerometer,y-accelerometer,z-accelerometer,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),x-gyroscope,y-gyroscope,z-gyroscope,LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms,timestamp
14,-0.929,-1.5802,10.4866,-1.1443,-0.6291,9.7193,0.5313,-1.2001,-0.018000000000000002,0.0226,-0.0373,0.0012,0.0,56.4,-73.98,-13.74,215.69,3.68,6.71,35.782097,51.444782000000004,4810.42,4848.215104999999,9.54,19.35484,357.22,13-Dec,15726006.0,2016-06-28 13:20:35:886
15,-1.0151,-1.3216,9.8737,-1.1743,-0.7646,9.706,0.2646,-0.375,-0.0717,0.0015,-0.0657,0.0052,0.0,57.72,-73.86,-14.58,216.46,4.47,6.9,35.782097,51.444782000000004,4810.42,4848.215104999999,9.54,19.35484,357.22,13-Dec,15726506.0,2016-06-28 13:20:36:386
16,-0.8045,-0.6608,10.161,-1.1168,-0.9462,9.6968,0.5613,0.2375,0.8856,0.0171,-0.0718,-0.0125,0.0,58.8,-72.54,-14.94,217.28,5.54,6.57,35.78213,51.444790000000005,4813.09,4848.215104999999,10.1,25.806452,5.51,13-Nov,15727006.0,2016-06-28 13:20:36:886
17,0.0575,-1.063,9.9024,-1.0494,-0.5643,9.734,-0.4829,-0.1444,1.1357,0.0736,-0.1356,-0.0046,0.0,58.32,-71.22,-14.94,217.87,3.3,6.15,35.78213,51.444790000000005,4813.09,4848.215104999999,10.1,25.806452,5.51,13-Nov,15727506.0,2016-06-28 13:20:37:386
18,-0.3065,-1.8771,9.5864,-0.6914,-0.1305,9.7814,1.0649,-0.7985,-0.4823,-0.0354,-0.0825,-0.0562,0.0,57.48,-69.78,-14.58,218.95,0.64,4.17,35.782177000000004,51.444790000000005,4815.26,4848.215104999999,10.7,25.806452,2.5,13-Dec,15728006.0,2016-06-28 13:20:37:886
19,-0.8140000000000001,-0.7661,10.4962,-0.5947,-0.134,9.7877,-0.0949,-0.4023,-0.096,-0.0977,-0.028999999999999998,-0.0385,0.0,57.0,-69.48,-13.2,219.03,0.78,3.48,35.782177000000004,51.444790000000005,4815.26,4848.215104999999,10.7,25.806452,2.5,13-Dec,15728506.0,2016-06-28 13:20:38:386
20,0.1724,0.0958,7.9871,-0.8190000000000001,-0.3789,9.765,1.1541,0.1299,-1.6631,0.1121,0.1616,-0.0443,0.0,56.94,-69.42,-12.66,218.66,2.21,4.79,35.78223,51.444790000000005,4817.25,4848.215104999999,11.28,25.806452,1.21,13-Nov,15729006.0,2016-06-28 13:20:38:886
21,-0.0958,-2.1069,10.6494,-1.6966,-0.9721,9.6097,1.6487,-1.4316,1.6334,0.1845,0.033,-0.0367,0.0,58.62,-68.58,-13.98,218.08,5.69,10.01,35.78223,51.444790000000005,4817.25,4848.215104999999,11.28,25.806452,1.21,13-Nov,15729506.0,2016-06-28 13:20:39:386
22,-0.0383,-0.5746,11.2049,-1.9017,-0.9233,9.5761,-0.0328,0.387,0.4987,-0.0446,-0.1545,0.0012,0.0,60.96,-67.5,-13.92,219.56,5.4,11.23,35.78228,51.444782000000004,4819.31,4848.215104999999,11.9,25.806452,359.27,13-Nov,15730006.0,2016-06-28 13:20:39:886
23,-0.7374,-0.5555,10.3525,-1.0396,-0.0468,9.7513,0.5895,-0.11599999999999999,0.44799999999999995,0.0037,-0.0385,0.0464,0.0,62.52,-68.4,-13.98,221.93,0.27,6.09,35.78228,51.444782000000004,4819.31,4848.215104999999,11.9,25.806452,359.27,13-Nov,15730506.0,2016-06-28 13:20:40:386
24,-0.5746,-0.3065,10.1514,-0.8291,0.0395,9.7715,0.2162,-0.413,0.0256,0.0446,-0.0941,0.0706,0.0,63.72,-68.76,-14.76,222.21,-0.23,4.85,35.78233,51.444782000000004,4819.6,4848.215104999999,12.51,25.806452,0.2,13-Nov,15731005.0,2016-06-28 13:20:40:885
25,-1.2067,-0.4884,9.8545,-0.6045,0.0219,9.788,-0.4872,-0.4433,0.0666,0.022000000000000002,-0.0828,0.0889,0.0,63.36,-69.9,-14.04,221.56,-0.13,3.53,35.78233,51.444782000000004,4819.6,4848.215104999999,12.51,25.806452,0.2,13-Nov,15731506.0,2016-06-28 13:20:41:386
26,0.1532,-1.5514,11.0708,-0.474,-0.502,9.7823,0.9337,-0.7621,-0.013999999999999999,-0.062,-0.102,0.1805,0.0,62.58,-71.52,-16.14,220.46,2.93,2.77,35.782375,51.44478,4819.01,4848.215104999999,12.77,25.806452,355.87,12-Nov,15732006.0,2016-06-28 13:20:41:886
27,0.3639,-1.8292,10.5728,-0.1617,-0.5594,9.7893,0.8704,-1.2409999999999999,1.7699,-0.1396,-0.0107,0.2169,0.0,60.42,-73.68,-16.98,218.56,3.27,0.95,35.782375,51.44478,4819.01,4848.215104999999,12.77,25.806452,355.87,12-Nov,15732506.0,2016-06-28 13:20:42:386
28,-0.8523,-0.5171,8.6479,-0.2118,-0.5281,9.7901,-0.7841,-0.1422,0.5241,-0.0034,-0.066,0.1765,0.0,55.56,-75.12,-18.24,216.21,3.09,1.24,35.78243,51.444775,4818.46,4848.215104999999,12.97,25.806452,351.8,12-Nov,15733006.0,2016-06-28 13:20:42:886
29,-0.6512,-0.431,8.2456,0.27899999999999997,-0.5972,9.7845,0.9085,0.1087,0.7596,0.2975,-0.0382,0.23,0.0,48.42,-75.0,-19.14,212.58,3.49,-1.63,35.78243,51.444775,4818.46,4848.215104999999,12.97,25.806452,351.8,12-Nov,15733506.0,2016-06-28 13:20:43:386
30,2.2793,-2.0494,11.0421,0.5185,-0.0054,9.7929,0.9276,-1.6418,1.0767,-0.0996,0.0144,0.1915,0.0,44.64,-74.58,-18.18,211.46,0.03,-3.03,35.78248,51.444763,4812.28,4848.215104999999,13.19,25.806452,344.07,12-Nov,15734006.0,2016-06-28 13:20:43:886
31,-1.7142,-0.5459,10.0748,-0.2647,-0.2407,9.8001,-0.9994,-0.4489,-0.0605,0.0843,0.0577,0.0318,0.0,42.66,-73.02,-17.04,210.08,1.41,1.55,35.78248,51.444763,4812.28,4848.215104999999,13.19,25.806452,344.07,12-Nov,15734506.0,2016-06-28 13:20:44:386
32,-0.1149,-2.3367,13.216,-0.4573,-0.5379,9.7812,0.3424,-1.7988,3.4348,-0.0113,0.0079,0.0736,0.0,41.22,-72.18,-17.7,208.59,2.75,3.73,35.78252,51.444748,4811.74,4848.215104999999,13.05,19.35484,330.46,12-Nov,15735006.0,2016-06-28 13:20:44:886
33,-0.0766,-1.9728,10.2855,-0.8062,-0.5848,9.7559,1.2276,-0.4208,0.2135,-0.0156,-0.033,0.0449,0.0,40.32,-71.28,-17.88,208.12,3.07,4.41,35.78252,51.444748,4811.74,4848.215104999999,13.05,19.35484,330.46,12-Nov,15735506.0,2016-06-28 13:20:45:386
34,0.1149,-0.8619,9.845,-0.8528,-0.5172,9.7558,0.6517,-0.632,0.4244,0.036000000000000004,-0.0544,0.0513,0.0,39.42,-70.5,-17.46,207.77,3.02,5.0,35.78255,51.444725,4811.1,4848.215104999999,13.07,19.35484,326.21,12-Nov,15736006.0,2016-06-28 13:20:45:886
35,0.0192,-1.3886,10.7069,-0.7577,-0.18899999999999997,9.7755,0.9396,-1.6785,0.3376,0.0092,-0.0467,0.0284,0.0,38.88,-70.14,-17.46,208.1,1.1,4.43,35.78255,51.444725,4811.1,4848.215104999999,13.07,19.35484,326.21,12-Nov,15736506.0,2016-06-28 13:20:46:386
36,-0.3926,-1.245,10.1227,-0.9677,-0.0863,9.7584,0.7761,-1.0342,0.7378,0.0354,-0.0412,-0.0214,0.0,38.64,-69.84,-16.44,207.95,0.5,5.66,35.782593,51.44469,4805.04,4848.215104999999,13.6,38.709675,327.27,12-Nov,15737006.0,2016-06-28 13:20:46:886
37,-1.2354,-1.2067,9.4427,-0.9838,-0.1626,9.7558,0.4092,-1.2548,-0.5908,0.0886,-0.0073,-0.0889,0.0,38.46,-70.98,-15.66,206.91,0.95,5.76,35.782593,51.44469,4805.04,4848.215104999999,13.6,38.709675,327.27,12-Nov,15737506.0,2016-06-28 13:20:47:386
38,-1.494,-1.4653,9.6726,-1.8273,-0.1457,9.6338,0.3334,-1.3196,0.0388,0.0473,-0.04,-0.1851,0.0,40.26,-69.48,-14.64,207.79,0.79,10.69,35.78263,51.444656,4799.95,4848.215104999999,14.11,38.709675,324.24,12-Nov,15738006.0,2016-06-28 13:20:47:886
39,-1.7813,-1.4269,9.9311,-1.7719999999999998,-0.1993,9.6432,0.7473,-1.6682,-0.1526,0.0376,-0.0452,-0.1848,0.0,44.22,-71.94,-14.7,209.25,1.16,10.41,35.78263,51.444656,4799.95,4848.215104999999,14.11,38.709675,324.24,12-Nov,15738506.0,2016-06-28 13:20:48:386
40,-1.1109,-1.0726,10.2759,-1.8043,-0.2793,9.6352,0.33899999999999997,-0.9465,0.1427,0.0339,-0.0318,-0.1439,0.0,46.74,-70.92,-14.04,211.35,1.63,10.61,35.782672999999996,51.44463,4796.89,4848.215104999999,14.68,38.709675,332.64,12-Nov,15739006.0,2016-06-28 13:20:48:886
41,-0.6416,-1.0439,10.0461,-1.7111,-0.3467,9.65,1.0311,-1.1186,0.6546,0.0519,-0.0327,-0.0073,0.0,50.1,-70.14,-13.08,213.59,2.03,10.05,35.782672999999996,51.44463,4796.89,4848.215104999999,14.68,38.709675,332.64,12-Nov,15739506.0,2016-06-28 13:20:49:386
42,-0.0192,-1.3886,10.1706,-1.2503,-0.3062,9.7218,0.8768,-0.0673,1.0234,-0.0165,0.0092,-0.006999999999999999,0.0,51.72,-69.42,-13.14,215.66,1.79,7.33,35.782722,51.444607,4795.44,4848.215104999999,15.28,38.709675,341.32,12-Nov,15740006.0,2016-06-28 13:20:49:886
43,-0.8236,-1.1013,9.8067,-1.3218,-0.4261,9.7078,0.5748,-0.4454,-0.4662,0.044000000000000004,-0.0171,-0.0486,0.0,54.48,-67.8,-12.96,216.95,2.49,7.75,35.782722,51.444607,4795.44,4848.215104999999,15.28,38.709675,341.32,12-Nov,15740506.0,2016-06-28 13:20:50:386
44,-0.9002,-0.249,10.1035,-1.5376,-0.3633,9.6785,0.5129,-0.3837,-0.0155,0.0199,0.0067,-0.0678,0.0,57.24,-67.92,-14.16,218.18,2.12,9.03,35.782784,51.444588,4795.06,4848.215104999999,16.11,25.806452,343.43,12-Nov,15741006.0,2016-06-28 13:20:50:886
45,-1.3695,-0.7853,10.2472,-1.4633,-0.284,9.6927,0.2087,-0.5109,0.0086,0.0064,-0.0305,-0.0706,0.0,58.44,-69.3,-14.16,218.44,1.66,8.58,35.782784,51.444588,4795.06,4848.215104999999,16.11,25.806452,343.43,12-Nov,15741506.0,2016-06-28 13:20:51:386
46,-1.0439,-1.2163,9.6247,-1.5704,-0.4149,9.6712,0.4595,-0.5811,0.3845,0.0412,-0.0409,-0.0638,0.0,58.62,-69.12,-14.7,218.58,2.55,9.18,35.78285,51.444571999999994,4795.96,4848.215104999999,17.03,25.806452,347.73,12-Nov,15742006.0,2016-06-28 13:20:51:886
47,-0.9385,-1.3791,9.9216,-1.5191,-0.6939,9.6634,0.0825,-0.7522,0.3635,0.0556,-0.0718,-0.0461,0.0,60.0,-68.94,-15.72,218.79,3.68,9.25,35.78285,51.444571999999994,4795.96,4848.215104999999,17.03,25.806452,347.73,12-Nov,15742506.0,2016-06-28 13:20:52:386
48,-0.6991,-0.9481,10.0078,-1.3876,-0.7027,9.6825,1.1674,0.4441,-0.4696,0.1002,-0.0831,-0.0278,0.0,60.0,-70.38,-15.3,218.69,4.11,8.16,35.782913,51.444559999999996,4796.68,4848.215104999999,17.83,25.806452,352.7,12-Nov,15743006.0,2016-06-28 13:20:52:886
49,-0.6895,-0.6321,10.0461,-1.1409,-0.243,9.737,0.09699999999999999,-0.9349,0.0984,0.0849,-0.0437,-0.0547,0.0,61.08,-74.76,-16.8,217.79,1.42,6.68,35.782913,51.444559999999996,4796.68,4848.215104999999,17.83,25.806452,352.7,12-Nov,15743506.0,2016-06-28 13:20:53:386
50,-0.68,-0.2107,9.912,-1.0043,-0.1147,9.7544,0.6691,0.2392,0.6173,0.0128,-0.0205,-0.0504,0.0,58.74,-77.04,-16.38,216.45,0.67,5.88,35.782986,51.444557,4798.69,4848.215104999999,18.69,25.806452,353.86,12-Nov,15744006.0,2016-06-28 13:20:53:886
51,-1.2163,-0.9098,10.1993,-1.0281,-0.2306,9.7499,0.2237,-0.45899999999999996,0.3632,0.0315,-0.0614,-0.066,0.0,59.04,-77.1,-17.4,216.27,1.35,6.02,35.782986,51.444557,4798.69,4848.215104999999,18.69,25.806452,353.86,12-Nov,15744506.0,2016-06-28 13:20:54:386
52,-0.5938,-1.2833,9.979,-1.2349,-0.7319,9.701,0.124,-0.5514,0.5653,0.0153,-0.0721,-0.0754,0.0,59.04,-75.96,-17.1,216.0,4.28,7.25,35.78305,51.444557,4798.75,4848.215104999999,19.24,25.806452,359.57,12-Nov,15745006.0,2016-06-28 13:20:54:886
53,-0.7853,-1.3408,9.8162,-1.3234,-0.8041,9.6836,0.1358,-0.5653,0.4774,0.0205,-0.0382,-0.0874,0.0,60.12,-74.76,-17.28,216.65,4.7,7.78,35.78305,51.444557,4798.75,4848.215104999999,19.24,25.806452,359.57,12-Nov,15745506.0,2016-06-28 13:20:55:386
54,-0.9768,-1.063,10.4579,-1.3837,-0.755,9.6791,0.2633,-0.5091,0.252,0.0098,-0.0397,-0.0892,0.0,61.08,-74.22,-16.62,217.43,4.42,8.14,35.783122999999996,51.444565000000004,4799.54,4848.215104999999,19.94,25.806452,7.19,12-Nov,15746006.0,2016-06-28 13:20:55:886
55,-1.1013,-1.3886,10.1323,-1.2862,-0.4927,9.7094,0.5871,-0.2734,-0.0656,0.0214,-0.0348,-0.066,0.0,60.96,-73.62,-16.74,218.1,3.2,7.93,35.783122999999996,51.444565000000004,4799.54,4848.215104999999,19.94,25.806452,7.19,12-Nov,15746506.0,2016-06-28 13:20:56:386
56,-0.8236,-0.6895,10.8505,-1.1969,-0.6002,9.7148,0.8426,-0.2042,1.1836,0.0098,-0.0819,-0.0418,0.0,60.96,-74.16,-17.34,217.77,3.73,7.07,35.783190000000005,51.444571999999994,4802.54,4848.215104999999,20.67,19.35484,12.3,12-Nov,15747005.0,2016-06-28 13:20:56:885
57,-0.0096,-1.0918,8.916,-0.7619,-0.2725,9.7732,0.7523,-0.8192,-0.8572,0.0434,-0.0107,-0.0302,0.0,61.38,-73.32,-17.7,218.83,1.98,4.59,35.783190000000005,51.444571999999994,4802.54,4848.215104999999,20.67,19.35484,12.3,12-Nov,15747505.0,2016-06-28 13:20:57:385
58,-0.5938,-0.7183,10.2663,-0.7803,-0.2955,9.7711,0.1866,-0.4227,0.4953,-0.0202,-0.0867,0.0061,0.0,63.0,-73.14,-18.54,219.76,1.65,4.59,35.78326,51.44458,4805.54,4848.215104999999,21.23,19.35484,13.63,12-Nov,15748006.0,2016-06-28 13:20:57:886
59,0.3831,-0.8619,10.1035,-0.5479999999999999,-0.5693,9.7748,0.9309999999999999,-0.2927,0.3288,-0.011000000000000001,-0.1042,0.0217,0.0,62.76,-72.78,-17.94,219.8,2.74,3.88,35.78326,51.44458,4805.54,4893.522495,21.23,19.35484,13.63,12-Nov,15748506.0,2016-06-28 13:20:58:386
60,0.3256,-1.2833,10.6494,-0.4171,-0.5077,9.7846,0.8385,-1.1586,-0.0258,0.0134,-0.0657,0.0128,0.0,63.72,-71.64,-17.7,220.88,2.97,2.44,35.783325,51.4446,4808.37,4893.522495,26.38,19.35484,16.8,12-Nov,15749006.0,2016-06-28 13:20:58:886
61,0.0096,-0.9385,9.9407,-0.3979,-0.5385,9.7838,0.6373,-0.3713,-0.025,0.0046,-0.0171,-0.0073,0.0,62.82,-71.82,-17.76,220.43,3.15,2.33,35.783325,51.4446,4808.37,4893.522495,26.38,19.35484,16.8,12-Nov,15749506.0,2016-06-28 13:20:59:386
62,-0.2873,-1.2354,10.4962,-0.6719,-0.5278,9.7694,0.2697,-0.6406,0.2959,0.0195,-0.0342,-0.013999999999999999,0.0,62.52,-71.04,-17.88,220.52,3.09,3.93,35.783386,51.444626,4815.56,4893.522495,27.37,25.806452,16.46,12-Nov,15750006.0,2016-06-28 13:20:59:886
63,-0.4118,-1.063,9.7683,-0.7315,-0.4485,9.769,0.4441,-0.5571,0.4398,-0.0052,-0.0556,-0.0177,0.0,63.42,-70.62,-17.94,220.51,2.62,4.28,35.783386,51.444626,4815.56,4893.522495,27.37,25.806452,16.46,12-Nov,15750505.0,2016-06-28 13:21:00:385
64,-0.1724,-1.7047,10.8697,-0.6548,-0.7314,9.7574,0.3675,-0.6668,0.1833,-0.0449,-0.1069,-0.0086,0.0,62.34,-69.84,-18.18,220.33,4.28,3.84,35.783455,51.444653,4823.05,4893.522495,27.61,25.806452,17.39,12-Nov,15751005.0,2016-06-28 13:21:00:885
65,0.6033,-0.8906,9.9695,-0.4398,-0.6666,9.7741,1.0623,-0.904,-0.4654,0.0452,-0.0608,-0.0046,0.0,61.5,-69.0,-18.24,221.03,3.9,2.58,35.783455,51.444653,4823.05,4893.522495,27.61,25.806452,17.39,12-Nov,15751506.0,2016-06-28 13:21:01:386
66,0.6033,-0.565,10.2089,-0.3326,-0.2719,9.7972,0.6582,-0.523,0.4404,0.0024,-0.1029,0.0052,0.0,63.3,-68.4,-17.4,222.32,1.59,1.94,35.783524,51.444683000000005,4829.81,4893.522495,28.08,25.806452,17.0,12-Nov,15752005.0,2016-06-28 13:21:01:885
67,0.3448,-1.063,9.5098,-0.139,-0.0725,9.8054,0.6274,-0.5596,-0.1616,0.0144,-0.0284,0.0254,0.0,63.84,-68.46,-18.66,223.08,0.42,0.81,35.783524,51.444683000000005,4829.81,4893.522495,28.08,25.806452,17.0,12-Nov,15752506.0,2016-06-28 13:21:02:386
68,0.3831,-1.3886,9.8258,-0.2865,-0.3954,9.7945,0.4972,-0.8975,0.2707,0.0269,-0.0608,0.0153,0.0,65.94,-67.2,-19.86,223.95,2.31,1.68,35.783592,51.444702,4834.9,4893.522495,26.13,38.709675,16.64,12-Nov,15753006.0,2016-06-28 13:21:02:886
69,0.565,-1.0822,10.5249,-0.3068,-0.6078,9.783,0.8718,-0.4744,0.7419,-0.0018,-0.0266,0.0244,0.0,67.98,-68.22,-20.1,224.16,3.43,2.09,35.783592,51.444702,4834.9,4893.522495,26.13,38.709675,16.64,12-Nov,15753506.0,2016-06-28 13:21:03:386
70,0.1724,-1.6472,9.2991,-0.4134,-0.8815,9.7582,0.5954,-0.2773,0.24,0.0486,-0.0308,0.0183,0.0,68.34,-70.5,-21.18,223.02,5.16,2.43,35.78366,51.44473,4836.25,4893.522495,25.43,25.806452,14.76,12-Nov,15754005.0,2016-06-28 13:21:03:885
71,0.2107,-1.4844,10.3142,-0.4658,-0.83,9.7604,1.1745,-0.4916,-0.2123,0.0583,-0.0186,0.0113,0.0,67.68,-72.6,-21.84,221.77,4.85,2.73,35.78366,51.44473,4836.25,4893.522495,25.43,25.806452,14.76,12-Nov,15754507.0,2016-06-28 13:21:04:387
72,-0.3065,-1.3312,10.3046,-0.4184,-0.6533,9.7759,0.4854,-1.0801,0.0307,-0.0205,-0.0538,-0.0101,0.0,66.24,-73.02,-21.06,221.15,3.82,2.45,35.78373,51.44475,4835.45,4893.522495,25.82,19.35484,14.67,12-Nov,15755005.0,2016-06-28 13:21:04:885
73,0.6033,-1.6089,9.596,-0.5017,-0.8333,9.7583,1.1912,-1.082,-0.1623,0.0147,-0.0535,-0.0046,0.0,64.2,-73.2,-20.94,220.03,4.87,2.94,35.78373,51.44475,4835.45,4893.522495,25.82,19.35484,14.67,12-Nov,15755506.0,2016-06-28 13:21:05:386
74,0.3831,-1.8387,9.2703,-0.4264,-0.7444,9.7691,0.8095,-1.0943,-0.4987,0.0382,-0.0434,-0.0079,0.0,62.88,-72.18,-21.12,220.16,4.61,2.18,35.78379,51.444775,4835.69,4893.522495,25.43,19.35484,16.64,12-Nov,15756006.0,2016-06-28 13:21:05:886
75,0.4405,-1.1875,9.6534,-0.3732,-0.6378,9.7788,0.8329,-0.6838,-0.26899999999999996,0.0519,-0.0507,0.0015,0.0,62.88,-70.86,-20.16,220.5,4.02,2.74,35.78379,51.444775,4835.69,4893.522495,25.43,19.35484,16.64,12-Nov,15756506.0,2016-06-28 13:21:06:386
76,0.1053,-1.5897,10.2568,-0.3206,-0.4457,9.7913,0.426,-1.1441,0.4655,0.0302,-0.0657,-0.022000000000000002,0.0,62.82,-70.92,-19.14,220.91,2.98,1.76,35.78386,51.444805,4836.9,4893.522495,25.89,19.35484,18.31,13-Dec,15757006.0,2016-06-28 13:21:06:886
77,0.6608,-1.1301,10.477,-0.5803,-0.5262,9.7753,0.8964,-0.7284,-0.4092,-0.0308,-0.0736,-0.0354,0.0,63.54,-69.6,-18.66,221.43,3.08,3.4,35.78386,51.444805,4836.9,4893.522495,25.89,19.35484,18.31,13-Dec,15757506.0,2016-06-28 13:21:07:386
78,0.3639,-0.9673,8.3989,-0.3642,-0.7387,9.772,0.7282,-0.2286,-1.3731,0.0464,-0.0699,-0.0208,0.0,64.86,-69.6,-19.68,221.65,4.95,3.07,35.78386,51.444805,4836.9,4893.522495,25.89,19.35484,18.31,13-Nov,15758006.0,2016-06-28 13:21:07:886
79,0.9098,-1.3791,9.9695,-0.2996,-0.6878,9.7779,1.2094,-0.6912,0.1915,0.0373,-0.0067,0.0177,0.0,64.38,-68.46,-21.48,222.36,4.02,1.76,35.783924,51.444829999999996,4838.5,4893.522495,26.03,19.35484,18.41,13-Nov,15758505.0,2016-06-28 13:21:08:385
80,0.4788,-1.2641,9.0405,-0.3568,-0.5825,9.7828,1.2570000000000001,-0.4135,0.1196,0.095,-0.0825,0.0464,0.0,66.66,-69.06,-21.18,223.09,4.18,2.52,35.783993,51.444855,4839.8,4893.522495,26.28,19.35484,19.57,13-Dec,15759006.0,2016-06-28 13:21:08:886
81,0.7661,-0.7949,11.4826,-0.1651,-0.6574,9.7832,1.0175,0.4371,0.6555,0.0406,-0.0082,0.0403,0.0,66.6,-70.44,-21.12,223.05,3.84,0.97,35.783993,51.444855,4839.8,4893.522495,26.28,19.35484,19.57,13-Dec,15759506.0,2016-06-28 13:21:09:386
82,0.6033,-1.2833,10.2185,-0.1734,-0.7789,9.7741,0.5757,-0.083,2.4363,0.0889,0.0147,0.0519,0.0,66.36,-71.1,-22.62,222.18,3.02,1.41,35.784058,51.44489,4841.78,4893.522495,27.02,25.806452,19.76,13-Dec,15760005.0,2016-06-28 13:21:09:885
83,0.7183,-0.996,10.4962,-0.3174,-0.3452,9.7954,0.758,-0.5455,1.0359,0.004,-0.0666,0.0257,0.0,64.68,-72.3,-22.02,221.43,2.02,1.86,35.784058,51.44489,4841.78,4893.522495,27.02,25.806452,19.76,13-Dec,15760508.0,2016-06-28 13:21:10:388
84,0.0575,-1.8196,10.0461,-0.1119,-0.4746,9.7945,0.495,-0.9236,1.123,0.0165,-0.0577,0.0073,0.0,63.42,-72.42,-22.02,220.67,2.77,0.65,35.784121999999996,51.444912,4844.42,4893.522495,27.06,25.806452,17.18,13-Dec,15761006.0,2016-06-28 13:21:10:886
