,x-accelerometer,y-accelerometer,z-accelerometer,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),x-gyroscope,y-gyroscope,z-gyroscope,LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms,timestamp
21,0.7278,0.3735,9.73,0.204,0.3284,9.799,0.2461,0.3994,-0.4904,0.0556,-0.0373,-0.0522,90,21.06,-13.56,11.82,235.22,-1.92,-1.19,35.78154,51.444466,4794.28,4845.8449869999995,13.07,25.806452,163.58,17 / 17,919505,2016-06-23 11:49:45:296
22,0.7853,0.8619,10.0173,0.3342,0.5738,9.7841,0.4511,0.2882,0.2332,0.0089,-0.0437,-0.0541,90,22.44,-12.66,11.46,238.75,-3.67,-1.37,35.78154,51.444466,4794.28,4845.8449869999995,13.07,25.806452,163.58,17 / 17,920004,2016-06-23 11:49:45:795
23,0.9194,0.1245,10.5345,0.4023,0.5719,9.7817,0.4692,-0.3995,0.6762,-0.0092,-0.0464,-0.0339,90,22.5,-12.36,11.46,240.64,-3.34,-2.35,35.781494,51.444472999999995,4793.86,4845.8449869999995,13.19,25.806452,172.09,17 / 17,920505,2016-06-23 11:49:46:296
24,0.7853,0.431,9.9407,0.4338,0.5743,9.7802,0.5429999999999999,0.1919,-0.1268,0.0223,-0.0275,-0.084,90,23.04,-11.82,11.88,240.42,-3.36,-2.54,35.781494,51.444472999999995,4793.86,4845.8449869999995,13.19,25.806452,172.09,17 / 17,921005,2016-06-23 11:49:46:796
25,1.3599,1.2737,9.8162,0.3086,1.0832,9.7418,0.8214,-0.0489,0.1032,0.006999999999999999,-0.0425,-0.124,90,24.54,-11.76,14.1,241.39,-5.64,-1.78,35.781445,51.444477,4788.35,4845.8449869999995,13.43,12.903226,174.43,17 / 17,921504,2016-06-23 11:49:47:295
26,0.3831,1.1875,10.3813,0.1167,1.2121,9.7308,0.8219,0.2532,0.4207,0.0733,-0.0324,-0.1952,90,25.74,-10.8,18.36,242.93,-7.1,-0.69,35.781395,51.444485,4783.41,4845.8449869999995,13.6,25.806452,174.56,16 / 17,922004,2016-06-23 11:49:47:795
27,1.1013,1.6089,10.0173,-0.1564,1.7908,9.6405,1.2577,-0.1819,0.3769,0.0177,-0.0983,-0.2721,90,25.86,-9.42,21.72,244.86,-9.18,0.78,35.781395,51.444485,4783.41,4845.8449869999995,13.6,25.806452,174.56,16 / 17,922504,2016-06-23 11:49:48:295
28,0.8619,2.6145,9.6055,-0.4164,2.2487,9.5363,1.3358,-0.0461,1.0844,0.0208,-0.015,-0.3351,90,22.8,-6.96,21.54,244.99,-11.0,1.32,35.781357,51.44449,4782.99,4845.8449869999995,13.56,25.806452,178.44,16 / 17,923005,2016-06-23 11:49:48:796
29,0.2107,2.3655,10.1514,-0.7275,2.2718,9.5121,0.9382,0.0937,0.6393,0.0342,-0.0446,-0.3589,90,20.22,-2.46,16.38,256.25,-12.82,4.19,35.781357,51.44449,4782.99,4845.8449869999995,13.56,25.806452,178.44,16 / 17,923504,2016-06-23 11:49:49:295
30,-0.5938,1.6759,10.5632,-1.2262,2.0929,9.5019,0.8431,-0.6372,1.4252,0.0144,-0.0913,-0.4078,90,16.44,0.36,12.18,262.88,-12.47,6.85,35.78132,51.44449,4782.82,4845.8449869999995,13.31,25.806452,187.35,17 / 17,924005,2016-06-23 11:49:49:796
31,-0.4597,2.49,8.8681,-1.0147,2.1731,9.5089,0.555,0.3169,-0.6407,-0.0205,0.0079,-0.4398,90,11.28,4.32,10.14,278.83,-12.5,5.72,35.78132,51.44449,4782.82,4845.8449869999995,13.31,25.806452,187.35,17 / 17,924504,2016-06-23 11:49:50:295
32,-0.9098,3.2848,10.228,-1.3519999999999999,1.9816,9.5087,0.6625,0.7956,0.5757,0.018000000000000002,0.0147,-0.4591,90,9.3,8.52,9.54,304.86,-11.05,7.98,35.7813,51.444485,4782.75,4845.8449869999995,12.89,25.806452,200.37,17 / 17,925004,2016-06-23 11:49:50:795
33,-1.6951,2.6719,11.0612,-1.8591,1.8659999999999999,9.4463,0.4705,0.8921,0.9446,0.0516,-0.0217,-0.449,90,4.14,13.8,10.02,334.03,-10.97,11.13,35.7813,51.444485,4782.75,4845.8449869999995,12.89,25.806452,200.37,17 / 17,925505,2016-06-23 11:49:51:296
34,-0.7087,1.8483,9.8545,-1.669,1.2839,9.5779,0.9603,0.5644,0.2766,-0.0009,-0.0186,-0.1668,90,-2.58,15.9,10.32,356.72,-8.2,10.42,35.781296000000005,51.444472999999995,4782.66,4845.8449869999995,,25.806452,256.17,17 / 17,926004,2016-06-23 11:49:51:795
35,-1.245,0.7853,10.2568,-1.1262,0.4268,9.7324,-0.0709,1.0288,0.486,0.0009,-0.0134,-0.0391,90,-6.6,15.48,7.98,22.28,-3.29,7.28,35.781296000000005,51.444472999999995,4782.66,4845.8449869999995,,25.806452,256.17,17 / 17,926505,2016-06-23 11:49:52:296
36,-0.8715,0.7374,9.8641,-0.9609,0.4394,9.7496,0.2235,0.2884,-0.0387,0.0147,-0.0767,0.0183,90,-5.64,14.22,4.2,21.95,-2.57,5.96,35.7813,51.44443,4782.57,4845.8449869999995,11.83,25.806452,281.72,17 / 17,927005,2016-06-23 11:49:52:796
37,-0.7757,0.4788,10.3238,-0.7784,0.7025,9.7504,0.0027,-0.2237,0.5734,0.0391,-0.0275,0.0431,90,-2.7,14.4,4.68,11.0,-4.07,4.8,35.7813,51.44443,4782.57,4845.8449869999995,11.83,25.806452,281.72,17 / 17,927505,2016-06-23 11:49:53:296
38,-0.929,0.4597,9.912,-0.6458,0.2593,9.7819,0.0233,0.3344,-0.1764,0.0354,-0.0556,0.0522,90,-0.72,17.52,11.16,0.94,-2.86,4.17,35.7813,51.44437,4782.44,4845.8449869999995,11.78,25.806452,271.83,17 / 17,928005,2016-06-23 11:49:53:796
39,-0.7278,0.4214,9.6726,-0.7123,-0.7343,9.7531,-0.1975,1.4334,0.1014,-0.0064,-0.0531,0.0565,90,-3.54,19.44,17.34,7.74,4.29,4.18,35.7813,51.44437,4782.44,4845.8449869999995,11.78,25.806452,271.83,17 / 17,928505,2016-06-23 11:49:54:296
40,-0.8428,0.3256,10.2568,-0.7257,-1.1032,9.7173,-0.299,1.4193,0.2042,-0.0147,-0.0535,0.0605,90,-5.82,18.24,15.6,13.65,6.46,4.27,35.781296000000005,51.444317,4782.33,4845.8449869999995,11.66,25.806452,262.82,17 / 17,929004,2016-06-23 11:49:54:795
41,-0.9385,0.5842,10.6398,-0.7905,-0.6712,9.7517,-0.4258,1.3416,0.5434,-0.0061,-0.015,0.0165,90,-5.94,16.62,8.94,16.61,3.92,4.63,35.781296000000005,51.444317,4782.33,4845.8449869999995,11.66,25.806452,262.82,17 / 17,929504,2016-06-23 11:49:55:295
42,-1.245,0.5267,10.161,-0.8845,0.1287,9.7658,-0.2072,0.3789,0.625,0.0095,-0.0299,0.0027,90,-3.12,15.66,7.8,7.97,0.16,5.34,35.781279999999995,51.444244,4782.14,4845.8449869999995,11.61,19.35484,258.07,17 / 17,930004,2016-06-23 11:49:55:795
43,-0.9098,0.6321,10.2376,-1.0145,0.2984,9.7495,-0.3071,0.8604,0.2679,-0.0461,-0.1448,-0.011000000000000001,90,-1.74,16.26,10.38,3.48,-1.74,5.94,35.781279999999995,51.444244,4782.14,4845.8449869999995,11.61,19.35484,258.07,17 / 17,930505,2016-06-23 11:49:56:296
44,-1.2354,-0.1437,11.1761,-1.0008,-0.1981,9.7534,-0.2346,0.0545,1.4227,-0.0269,-0.0357,-0.0159,90,-4.14,17.52,11.46,9.46,0.47,5.07,35.781273,51.444183,4781.84,4845.8449869999995,11.56,25.806452,259.84,17 / 17,931005,2016-06-23 11:49:56:796
45,-1.4461,0.2298,10.5919,-0.9297,-0.6389,9.7416,0.0966,1.1081,-0.385,0.048,-0.0156,-0.015,90,-5.22,16.62,9.96,12.86,3.74,5.45,35.781273,51.444183,4781.84,4845.8449869999995,11.56,25.806452,259.84,17 / 17,931506,2016-06-23 11:49:57:297
46,-0.8045,0.7853,9.5289,-1.0418,0.0253,9.7511,0.4767,0.8558,-0.2222,0.0296,0.0473,-0.0189,90,-4.92,15.12,6.78,15.76,-0.15,6.1,35.781265000000005,51.444126000000004,4781.55,4845.8449869999995,11.49,38.709675,265.49,17 / 17,932004,2016-06-23 11:49:57:795
47,-1.3791,0.2873,10.4004,-1.1926,0.3253,9.7284,0.2062,0.1152,0.2506,0.0302,-0.0648,-0.0049,90,-2.94,15.48,7.5,7.77,-1.84,6.96,35.781265000000005,51.444126000000004,4781.55,4845.8449869999995,11.49,38.709675,265.49,17 / 17,932504,2016-06-23 11:49:58:295
48,-1.4461,-0.0096,10.1227,-0.9645,-0.0105,9.7591,-0.4816,0.0009,0.3636,0.0205,-0.0648,0.0082,90,-3.66,16.02,7.44,11.55,-0.03,5.82,35.781265000000005,51.444072999999996,4781.42,4845.8449869999995,11.55,25.806452,270.11,16 / 17,933005,2016-06-23 11:49:58:796
49,-1.1205,0.2873,10.2855,-0.9673,-0.20600000000000002,9.7567,0.1341,0.4071,0.4139,-0.0061,-0.0406,0.0043,90,-2.1,17.58,10.02,3.06,0.59,5.86,35.781265000000005,51.444072999999996,4781.42,4845.8449869999995,11.55,25.806452,270.11,16 / 17,933504,2016-06-23 11:49:59:295
50,-1.0439,0.0192,9.1842,-1.1128,-0.7865,9.7115,-0.0268,0.8727,0.0473,0.0076,-0.0226,0.0009,90,-3.9,19.2,15.3,6.41,4.6,6.54,35.781265000000005,51.444072999999996,4781.42,4845.8449869999995,11.55,25.806452,270.11,16 / 17,934005,2016-06-23 11:49:59:796
51,-1.3791,0.3256,10.2568,-0.9743,-1.1863,9.6858,-0.0025,1.0522,0.4178,0.0434,-0.0293,-0.0006,90,-6.9,18.06,13.5,12.77,6.37,6.33,35.781265000000005,51.44403,4781.29,4823.571961,11.54,25.806452,265.75,17 / 17,934505,2016-06-23 11:50:00:296
52,-1.0439,0.3256,10.1897,-0.9940000000000001,-0.4607,9.7453,-0.0499,0.7863,0.4445,0.0397,-0.047,0.0171,90,-5.82,15.48,8.22,18.12,3.34,6.43,35.781265000000005,51.44403,4781.29,4823.564752,11.54,25.806452,265.75,17 / 17,935005,2016-06-23 11:50:00:796
53,-1.6376,0.2203,10.5536,-0.9813,-0.2016,9.7553,-0.5031,0.2591,0.9132,0.0339,-0.0449,0.0336,90,-2.76,15.84,10.5,6.73,1.69,5.53,35.781259999999996,51.44397,4782.7,4823.564752,12.04,25.806452,263.2,17 / 17,935504,2016-06-23 11:50:01:295
54,-1.1684,0.2011,9.9695,-1.0717,-0.7105,9.722000000000001,0.0278,0.7776,-0.2601,0.0174,-0.0235,0.0373,90,-1.38,16.2,14.52,358.2,4.09,5.85,35.781258,51.44388,4783.15,4823.564752,12.7,25.806452,267.9,17 / 17,936005,2016-06-23 11:50:01:796
55,-1.0343,0.4788,9.7013,-1.2095,-0.9153,9.6886,0.0316,1.0877,0.2617,0.0577,-0.04,0.0379,90,-2.46,13.98,13.92,0.94,5.36,7.12,35.781258,51.44388,4783.15,4823.564752,12.7,25.806452,267.9,17 / 17,936504,2016-06-23 11:50:02:295
56,-1.2641,0.3352,9.5385,-1.2568,-0.7155,9.6994,-0.151,1.022,0.2413,0.0082,-0.0754,0.022000000000000002,90,-2.28,12.36,11.16,2.91,4.49,6.96,35.781254,51.44381,4785.16,4823.564752,13.21,25.806452,262.67,17 / 17,937004,2016-06-23 11:50:02:795
57,-1.7813,0.8332,9.9695,-1.2398,-0.3853,9.7203,-0.5415,1.2185,0.2491,0.0342,-0.0577,-0.0131,90,-1.38,11.7,11.7,357.65,2.02,7.19,35.781254,51.44381,4785.16,4823.564752,13.21,25.806452,262.67,17 / 17,937504,2016-06-23 11:50:03:295
58,-1.1779,0.3448,10.161,-1.0186,-0.4865,9.7415,0.7792,1.4921,-1.515,0.033,-0.0452,-0.0052,90,-1.08,11.52,12.18,358.85,2.84,5.97,35.781258,51.443740000000005,4787.93,4823.564752,13.8,25.806452,264.11,17 / 17,938004,2016-06-23 11:50:03:795
59,-1.3312,0.7566,9.7013,-0.971,-0.3711,9.7514,-0.3602,1.1276,-0.0501,0.0244,-0.1145,0.0089,90,-0.3,10.74,10.5,354.54,2.14,5.69,35.781258,51.443740000000005,4787.93,4823.564752,13.8,25.806452,264.11,17 / 17,938506,2016-06-23 11:50:04:297
60,-0.996,0.6991,9.8833,-1.0674,-0.1113,9.7478,0.0714,0.8104,0.1355,0.0058,-0.047,0.0107,90,-0.24,10.98,8.46,355.86,1.95,5.85,35.781258,51.443672,4790.96,4823.564752,14.02,25.806452,261.98,16 / 17,939005,2016-06-23 11:50:04:796
61,-1.0534,0.7661,10.1706,-1.1612,0.0144,9.7376,0.1077,0.7517,0.4329,0.028999999999999998,-0.0046,-0.0027,90,0.72,11.4,8.28,350.24,0.06,6.46,35.781258,51.443672,4790.96,4823.564752,14.02,25.806452,261.98,16 / 17,939505,2016-06-23 11:50:05:296
62,-0.7183,0.9577,8.9926,-1.1625,-0.0298,9.7375,0.4442,0.9875,-0.7448,0.0443,-0.0189,-0.048,90,1.86,13.8,10.68,346.88,-1.04,6.42,35.781259999999996,51.44361,4792.68,4823.564752,14.14,19.35484,259.75,16 / 17,940004,2016-06-23 11:50:05:795
63,-0.929,0.6033,9.7683,-1.3735,-0.2411,9.707,0.18600000000000003,0.8540000000000001,-0.9729,0.0186,-0.0785,-0.0379,90,1.68,14.46,13.8,344.79,1.43,7.86,35.781259999999996,51.44361,4792.68,4823.564752,14.14,19.35484,259.75,16 / 17,940505,2016-06-23 11:50:06:296
64,-1.0822,0.5459,10.228,-1.4251,-0.5804,9.6852,0.2758,0.9156,0.8876,-0.0064,-0.0467,-0.0205,90,0.6,16.38,14.22,349.65,2.98,8.46,35.781259999999996,51.44355,4794.21,4823.564752,14.25,19.35484,259.74,16 / 17,941004,2016-06-23 11:50:06:795
65,-0.7661,0.1724,9.232000000000001,-1.3407,-1.2407,9.635,0.6512,1.4706,0.0854,0.0058,-0.0363,0.0235,90,-2.28,17.22,17.64,358.51,7.27,7.92,35.781259999999996,51.44355,4794.21,4823.564752,14.25,19.35484,259.74,16 / 17,941504,2016-06-23 11:50:07:295
66,-0.8428,0.4501,9.4044,-1.1995,-1.3032,9.6454,0.1461,1.8012,0.2379,0.0373,-0.0712,0.0226,90,-2.94,16.62,15.6,2.67,7.92,7.48,35.781259999999996,51.443484999999995,4794.9,4823.564752,14.59,19.35484,261.1,16 / 16,942004,2016-06-23 11:50:07:795
67,-1.0534,0.4214,9.3565,-0.8907,-1.0334,9.7113,-0.4884,1.3399,0.1911,0.0101,-0.0748,0.0214,90,-2.1,15.72,13.44,2.66,6.05,5.24,35.781259999999996,51.443484999999995,4794.9,4823.564752,14.59,19.35484,261.1,16 / 16,942504,2016-06-23 11:50:08:295
68,-1.2641,0.3735,11.0516,-1.0424,-0.7348,9.7234,-0.2217,1.1083,1.3283,0.0159,-0.0858,-0.0067,90,-1.56,14.28,11.76,2.78,5.13,6.03,35.781258,51.44342,4794.61,4823.564752,15.01,19.35484,261.8,16 / 16,943005,2016-06-23 11:50:08:796
69,-1.1301,0.0287,10.8314,-0.8614,-0.4236,9.7596,-0.2687,0.4523,1.0718,-0.0082,-0.025,-0.0415,90,-0.54,15.06,13.5,359.12,2.68,5.07,35.781258,51.44342,4794.61,4823.564752,15.01,19.35484,261.8,16 / 16,943505,2016-06-23 11:50:09:296
70,-0.747,0.3735,10.0461,-0.985,-0.8718,9.718,0.2859,1.0633,0.0982,-0.0012,-0.0816,-0.044000000000000004,90,-1.62,16.38,15.42,1.9,4.24,5.45,35.781258,51.44335,4795.12,4823.564752,15.46,19.35484,266.09,16 / 16,944004,2016-06-23 11:50:09:795
71,-1.1779,0.3448,10.6111,-0.7144,-1.0659,9.7223,-0.4635,1.4106,0.8888,0.0192,-0.0079,-0.0363,90,-3.42,16.92,13.68,5.78,6.39,4.59,35.781258,51.44335,4795.12,4823.564752,15.46,19.35484,266.09,16 / 16,944505,2016-06-23 11:50:10:296
72,-0.5171,-0.2203,9.5577,-0.7527,-0.7773,9.7468,0.1876,0.5666,-0.0551,-0.0076,-0.0696,-0.0052,90,-4.14,17.46,13.32,9.55,4.82,4.2,35.781258,51.443287,4795.88,4823.564752,15.83,19.35484,269.72,17 / 17,945004,2016-06-23 11:50:10:795
73,-0.8332,0.1341,10.3142,-0.6518,-0.6771,9.7615,0.3933,0.5047,0.2079,0.0376,-0.0428,-0.0027,90,-6.48,17.1,11.7,15.88,4.74,4.17,35.781258,51.443287,4795.88,4823.564752,15.83,19.35484,269.72,17 / 17,945504,2016-06-23 11:50:11:295
74,-2.0494,0.4788,10.7069,-0.8721,0.1166,9.7671,-0.1813,0.0941,0.4514,0.0434,-0.0825,0.0052,90,-6.0,15.24,6.24,20.04,-0.68,5.1,35.781258,51.443220000000004,4796.41,4823.564752,16.19,19.35484,269.2,17 / 17,946005,2016-06-23 11:50:11:796
75,-0.7661,-0.0479,10.6494,-0.6609,0.3072,9.7795,-0.5554,0.0184,1.1572,0.0113,-0.0168,0.0284,90,-3.48,16.02,9.3,8.64,-1.8,3.87,35.781258,51.443220000000004,4796.41,4823.564752,16.19,19.35484,269.2,17 / 17,946505,2016-06-23 11:50:12:296
76,-0.9098,0.1724,9.912,-0.5428,-0.6715,9.7686,-0.36700000000000005,0.8439,0.1434,0.0144,-0.0244,0.0379,90,-3.96,17.04,15.54,9.74,1.97,3.52,35.781258,51.443153,4797.08,4823.564752,16.6,19.35484,269.44,17 / 17,947005,2016-06-23 11:50:12:796
77,-1.4461,0.5363,10.5249,-0.6259,-0.9849,9.737,-0.8585,0.9466,0.5772,-0.0223,-0.0501,0.0409,90,-5.94,16.38,12.3,17.06,7.16,3.1,35.781258,51.443153,4797.08,4823.564752,16.6,19.35484,269.44,17 / 17,947505,2016-06-23 11:50:13:296
78,-0.1437,-0.182,10.5824,-0.6526,-0.7733,9.7543,0.5089,0.5913,0.8281,0.0128,-0.0321,0.0415,90,-3.9,15.18,11.22,11.61,4.44,3.85,35.781258,51.44308,4796.45,4823.564752,16.96,25.806452,269.15,17 / 17,948004,2016-06-23 11:50:13:795
79,-1.4365,-0.0575,10.725999999999999,-0.5722,-1.0663,9.7317,-0.8643,1.0088,0.9943,0.0269,-0.0828,0.0376,90,-2.4,15.0,13.74,3.17,5.59,4.47,35.781258,51.44308,4796.45,4823.564752,16.96,25.806452,269.15,17 / 17,948505,2016-06-23 11:50:14:296
80,-1.1205,0.0192,10.2759,-0.4797,-1.2632,9.7131,0.2307,0.8418,0.7639,-0.0263,-0.084,0.0107,90,-2.76,16.44,12.84,4.17,7.46,2.85,35.781259999999996,51.442997,4796.97,4823.564752,17.65,25.806452,271.03,17 / 17,949005,2016-06-23 11:50:14:796
81,-1.8292,0.0192,9.7396,-0.2081,-0.831,9.7692,-1.4487,0.9459,0.5355,0.0828,-0.0418,-0.0315,90,-3.84,16.08,14.04,12.19,4.86,1.22,35.781259999999996,51.442997,4796.97,4823.564752,17.65,25.806452,271.03,17 / 17,949504,2016-06-23 11:50:15:295
82,-0.747,0.4884,10.6877,-0.355,-0.6065,9.7814,-0.14300000000000002,1.2003,0.4753,0.0024,-0.0363,-0.028999999999999998,90,-5.52,13.92,13.44,20.16,4.37,2.2,35.781259999999996,51.442913,4798.56,4823.564752,18.31,38.709675,270.92,17 / 17,950006,2016-06-23 11:50:15:797
83,-0.7853,0.3926,9.6534,-0.1667,-0.3553,9.7988,0.5114,0.6905,-0.72,-0.0345,-0.0385,-0.022000000000000002,90,-8.7,12.9,8.28,33.67,2.38,0.87,35.781259999999996,51.442913,4798.56,4823.564752,18.31,38.709675,270.92,17 / 17,950507,2016-06-23 11:50:16:298
84,-0.8045,0.1724,10.8888,-0.4765,0.23800000000000002,9.7922,-0.1172,-0.1039,0.6561,0.0165,-0.0434,-0.0095,90,-4.92,12.9,6.36,20.11,-1.39,2.79,35.781258,51.442825,4801.42,4823.564752,18.91,25.806452,270.33,17 / 17,951004,2016-06-23 11:50:16:795
85,0.2777,0.431,10.0269,-0.16399999999999998,0.0143,9.8053,0.4417,0.2155,0.3845,-0.0003,-0.0336,0.0064,90,-4.56,14.46,8.82,18.75,-1.06,1.93,35.781258,51.442825,4801.42,4823.564752,18.91,25.806452,270.33,17 / 17,951505,2016-06-23 11:50:17:296
