,x-accelerometer,y-accelerometer,z-accelerometer,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),x-gyroscope,y-gyroscope,z-gyroscope,LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms,timestamp
11,0.7757,1.9537,9.7971,0.5434,1.8526,9.6147,-0.2273,-0.3299,0.4984,-0.0116,-0.0614,-0.0254,780.0,209.34,-281.82,-65.4,218.55,-11.11,-3.27,35.782463,51.443787,4817.19,4857.091235,6.54,38.709675,314.22,15 / 15,91191505.0,2016-06-29 10:18:21:385
12,0.8619,1.6185,9.8162,0.5968,1.735,9.6335,0.2651,-0.1165,0.1828,-0.0779,-0.0819,-0.0287,780.0,206.76,-284.28,-63.0,217.87,-10.19,-3.55,35.782463,51.443787,4817.19,4857.091235,6.54,38.709675,314.22,15 / 15,91192009.0,2016-06-29 10:18:21:889
13,0.8619,2.1165,10.1131,0.7175,1.6747,9.6359,0.1444,0.4418,0.4772,0.1017,-0.0266,-0.0507,780.0,204.42,-280.74,-60.36,217.52,-9.03,-3.85,35.782536,51.443672,4817.06,4857.091235,12.88,19.35484,307.66,15 / 15,91192506.0,2016-06-29 10:18:22:386
14,0.6895,1.4844,10.5345,0.6263,1.3295,9.6959,-0.2337,0.1358,1.078,0.0104,-0.0443,-0.0495,780.0,206.94,-278.82,-62.64,218.05,-8.14,-3.83,35.782608,51.44355,4814.42,4857.091235,19.03,19.35484,309.32,15 / 15,91193005.0,2016-06-29 10:18:22:885
15,1.1205,1.6855,10.0078,0.7649,1.2902,9.6913,0.3555,0.3953,0.3165,0.0654,-0.0406,-0.0816,780.0,206.94,-279.48,-62.82,218.07,-8.05,-4.32,35.782608,51.44355,4814.42,4857.091235,19.03,19.35484,309.32,15 / 15,91193506.0,2016-06-29 10:18:23:386
16,0.5842,0.9577,9.8737,0.9926,1.3301,9.6652,-0.3605,0.1543,0.5054,0.0357,-0.0913,-0.0846,780.0,204.66,-279.6,-62.7,217.72,-7.71,-5.58,35.782672999999996,51.443455,4814.68,4857.091235,24.93,38.709675,311.64,15 / 15,91194006.0,2016-06-29 10:18:23:886
17,1.0726,1.6185,10.4675,0.8665,1.271,9.6853,0.3114,0.4529,0.8014,0.0064,-0.087,-0.0925,780.0,204.0,-281.1,-63.3,217.43,-7.45,-5.11,35.782672999999996,51.443455,4814.68,4857.091235,24.93,38.709675,311.64,15 / 15,91194506.0,2016-06-29 10:18:24:386
18,1.6089,1.6376,10.8026,1.1775,1.4123,9.6327,0.1824,0.0338,0.24100000000000002,0.0434,-0.0751,-0.0993,780.0,203.64,-281.04,-63.48,217.62,-8.28,-6.97,35.782672999999996,51.443455,4814.68,4857.091235,24.93,38.709675,311.64,15 / 15,91195005.0,2016-06-29 10:18:24:885
19,0.7566,1.1492,8.7915,1.0479,1.3334,9.6589,-0.0902,0.4,-0.1012,0.0415,-0.0324,-0.1258,780.0,203.22,-279.84,-62.76,217.5,-7.81,-6.19,35.782726000000004,51.44336,4815.39,4857.091235,27.39,38.709675,318.11,15 / 15,91195506.0,2016-06-29 10:18:25:386
20,1.3119999999999998,0.6704,10.0652,1.1079999999999999,1.4280000000000002,9.6386,0.4148,-0.614,0.2925,0.0205,-0.0605,-0.1481,780.0,202.2,-278.16,-63.24,217.67,-8.37,-6.56,35.782726000000004,51.44336,4815.39,4857.091235,27.39,38.709675,318.11,15 / 15,91196005.0,2016-06-29 10:18:25:885
21,1.5131,1.1588,10.2472,1.1289,1.5899,9.6108,0.4992,-0.2874,1.5078,0.0727,-0.0449,-0.1414,780.0,201.12,-277.08,-62.58,217.7,-8.72,-6.82,35.782787,51.443256,4817.97,4857.091235,30.97,38.709675,321.36,15 / 15,91196505.0,2016-06-29 10:18:26:385
22,1.9824,1.2546,9.845,1.2544,1.6349,9.5877,0.7567,0.1081,-0.5089,-0.0846,-0.1549,-0.1387,780.0,196.62,-275.28,-63.18,217.52,-9.6,-7.45,35.782787,51.443256,4817.97,4857.091235,30.97,38.709675,321.36,15 / 15,91197006.0,2016-06-29 10:18:26:886
23,0.2777,1.2737,9.3182,1.8041,1.3174,9.5488,-1.7275,0.4639,-0.4221,-0.0049,-0.0501,-0.0464,780.0,193.44,-272.88,-63.24,217.18,-9.07,-10.71,35.782887,51.44315,4823.9,4857.091235,30.63,38.709675,324.81,15 / 15,91197505.0,2016-06-29 10:18:27:385
24,1.6759,1.1492,9.1171,0.9359999999999999,1.8433,9.5863,0.74,-0.6941,-0.4692,0.201,-0.0412,-0.0418,780.0,192.54,-272.4,-61.74,217.16,-9.7,-4.53,35.782963,51.443096000000004,4829.88,4857.091235,31.78,25.806452,339.01,13 / 15,91198006.0,2016-06-29 10:18:27:886
25,0.5363,1.0056,9.2512,0.5820000000000001,1.666,9.6466,-0.0457,-0.6604,-0.3954,-0.0608,-0.0785,-0.0556,780.0,194.22,-273.12,-62.52,217.06,-8.79,-4.25,35.782963,51.443096000000004,4829.88,4857.091235,31.78,25.806452,339.01,13 / 15,91198505.0,2016-06-29 10:18:28:385
26,0.6608,1.5706,9.9216,0.6939,1.6030000000000002,9.6498,-0.4066,-0.4634,0.5782,-0.0046,-0.0107,-0.0525,780.0,193.2,-275.4,-59.76,216.73,-9.41,-4.11,35.78303,51.44305,4834.11,4857.091235,32.86,25.806452,339.5,13 / 15,91199005.0,2016-06-29 10:18:28:885
27,0.6895,0.8619,9.6151,0.3991,1.3504,9.705,0.2904,-0.4885,-0.0899,-0.0293,-0.0403,-0.0577,780.0,192.9,-275.76,-60.06,216.27,-7.92,-2.35,35.78303,51.44305,4834.11,4857.091235,32.86,25.806452,339.5,13 / 15,91199506.0,2016-06-29 10:18:29:386
28,0.3448,1.1396,9.9407,0.3923,1.2849,9.7142,0.4313,-0.04,0.3798,0.084,-0.0421,-0.0452,780.0,192.06,-274.02,-60.96,216.28,-7.53,-2.31,35.783103999999994,51.44301,4839.52,4857.091235,32.61,51.612904,339.98,14 / 15,91200005.0,2016-06-29 10:18:29:885
29,0.6225,0.6608,9.7683,0.2962,1.2713,9.7194,0.3263,-0.6105,0.049,0.0513,-0.0229,-0.0464,780.0,194.64,-272.22,-61.26,216.63,-7.33,-1.16,35.783103999999994,51.44301,4839.52,4857.091235,32.61,51.612904,339.98,14 / 15,91200505.0,2016-06-29 10:18:30:385
30,0.0096,0.4693,9.7205,0.2364,0.9258,9.76,-0.2268,-0.4565,-0.0395,-0.1054,-0.0812,-0.0302,780.0,196.44,-272.22,-61.62,216.79,-6.4,-1.29,35.78317,51.442963,4846.62,4857.091235,32.46,38.709675,339.41,14 / 14,91201005.0,2016-06-29 10:18:30:885
31,0.1724,1.0056,10.3621,0.1608,0.7237,9.7786,-0.3427,-0.6854,0.2292,0.0238,-0.0492,-0.0345,780.0,195.48,-274.8,-60.18,215.97,-4.23,-0.94,35.78317,51.442963,4846.62,4857.091235,32.46,38.709675,339.41,14 / 14,91201506.0,2016-06-29 10:18:31:386
32,0.067,1.5897,9.4715,0.0169,0.8724,9.7678,0.0693,0.6216,0.307,-0.0049,-0.0168,-0.0266,780.0,194.22,-275.64,-58.44,215.73,-5.1,-0.1,35.78317,51.442963,4846.62,4857.091235,32.46,38.709675,339.41,14 / 14,91202006.0,2016-06-29 10:18:31:886
33,0.249,1.743,10.41,-0.0588,1.2203,9.7302,-0.1136,0.3598,0.5074,0.0531,-0.0223,-0.0312,780.0,193.68,-274.02,-59.04,216.22,-7.15,0.35,35.783245,51.442932,4851.62,4857.091235,32.25,19.35484,341.51,14 / 14,91202507.0,2016-06-29 10:18:32:387
34,0.1628,0.8045,10.2089,0.0925,1.1589,9.7375,0.281,0.1722,0.2511,-0.0232,-0.0727,-0.0696,780.0,195.72,-275.34,-60.72,216.39,-6.65,-0.11,35.783245,51.442932,4851.62,4857.091235,32.25,19.35484,341.51,14 / 14,91203005.0,2016-06-29 10:18:32:885
35,0.4118,0.182,9.5002,0.3588,0.9238,9.7564,0.0722,0.0626,0.3375,-0.0461,-0.0461,-0.0993,780.0,193.14,-273.18,-60.78,216.19,-5.41,-2.11,35.783318,51.442904999999996,4859.83,4857.091235,31.32,38.709675,345.46,14 / 14,91203505.0,2016-06-29 10:18:33:385
36,0.8236,1.1205,9.7683,0.6142,0.8584,9.7497,0.5446,0.377,0.2485,-0.1374,-0.0263,-0.1518,780.0,190.8,-269.52,-60.84,216.03,-3.93,-2.26,35.783394,51.44288,4868.6,4857.091235,32.66,25.806452,347.02,14 / 14,91204006.0,2016-06-29 10:18:33:886
37,-0.0192,1.5131,10.7452,0.8072,0.7857,9.7417,-0.5199,0.7179,1.9707,-0.0134,-0.1038,-0.1329,780.0,187.62,-267.72,-62.22,216.15,-4.6,-4.74,35.783394,51.44288,4868.6,4857.091235,32.66,25.806452,347.02,14 / 14,91204506.0,2016-06-29 10:18:34:386
38,0.9768,0.7661,10.1801,1.0835,0.9378,9.7014,-0.1928,0.0199,1.2832,0.1683,-0.0024,-0.0333,780.0,183.72,-267.6,-61.02,215.8,-5.49,-6.37,35.783463,51.44287,4873.03,4857.091235,28.8,25.806452,351.42,14 / 14,91205006.0,2016-06-29 10:18:34:886
39,0.8236,0.8523,9.7013,0.091,1.1621,9.7371,0.5027,-0.8844,-0.9073,-0.0076,-0.0605,-0.0192,780.0,183.48,-268.8,-61.32,215.39,-6.95,-0.97,35.783463,51.44287,4873.03,4857.091235,28.8,25.806452,351.42,14 / 14,91205505.0,2016-06-29 10:18:35:385
40,-1.3695,0.4597,9.7109,-0.0293,0.9812,9.7574,-0.9284,-0.1863,-0.2668,-0.0168,-0.0208,0.0241,780.0,183.42,-269.52,-59.94,215.05,-5.23,-0.12,35.783463,51.44287,4873.03,4857.091235,28.8,25.806452,351.42,14 / 14,91206006.0,2016-06-29 10:18:35:886
41,-1.1013,0.9768,9.7779,-0.5991,0.8053,9.7551,-0.5022,0.1715,0.0228,-0.0061,-0.098,0.0486,780.0,183.6,-271.92,-60.54,214.3,-5.06,2.98,35.783543,51.442898,4879.04,4857.091235,29.9,25.806452,9.22,14 / 14,91206505.0,2016-06-29 10:18:36:385
42,-1.1109,0.9194,9.7205,-0.6399,0.9361,9.7409,-0.2986,-0.1413,0.3818,-0.0272,-0.0354,0.1124,780.0,182.76,-274.44,-59.82,213.9,-5.48,3.76,35.783543,51.442898,4879.04,4857.091235,29.9,25.806452,9.22,14 / 14,91207005.0,2016-06-29 10:18:36:885
43,-1.9632,0.8619,10.2376,-1.2646,0.7394,9.6966,-0.6986,0.1225,0.541,0.0162,-0.0654,0.1237,780.0,183.3,-272.1,-59.22,213.36,-4.43,7.01,35.783615000000005,51.442913,4881.42,4911.517854,30.77,25.806452,5.38,14 / 14,91207505.0,2016-06-29 10:18:37:385
44,-1.1205,0.1437,9.7205,-1.2662,0.602,9.7059,0.2223,1.2081,0.6849,-0.0904,-0.044000000000000004,0.1075,780.0,185.88,-270.78,-62.04,213.71,-5.1,8.46,35.783688,51.442924,4884.78,4914.131472,30.35,25.806452,6.05,14 / 14,91208006.0,2016-06-29 10:18:37:886
45,-1.2546,1.245,9.9695,-1.2815,1.2156,9.6463,0.0269,0.0294,0.3232,0.0727,-0.0446,0.1112,780.0,187.92,-270.54,-62.64,214.6,-7.12,7.57,35.783688,51.442924,4884.78,4914.131472,30.35,25.806452,6.05,14 / 14,91208505.0,2016-06-29 10:18:38:385
46,-1.063,0.8428,10.8314,-1.1657,1.1345,9.6708,-0.0888,0.3308,-0.0078,0.0425,-0.0736,0.1148,780.0,189.78,-271.2,-61.62,214.93,-6.64,6.87,35.783764,51.442944,4882.14,4914.131472,28.16,38.709675,359.25,14 / 14,91209009.0,2016-06-29 10:18:38:889
47,-1.4174,0.7757,9.7779,-1.1323,1.1154,9.677,-0.2851,-0.3397,0.1009,0.0131,-0.098,0.1032,780.0,191.94,-271.44,-62.28,215.19,-6.32,6.7,35.783764,51.442944,4882.14,4914.131472,28.16,38.709675,359.25,14 / 14,91209505.0,2016-06-29 10:18:39:385
48,-0.3448,0.996,10.3525,-0.7906,0.8288,9.7395,0.2735,-0.168,0.2682,0.0241,-0.0797,0.0797,780.0,192.78,-272.76,-65.16,215.08,-4.95,5.44,35.783844,51.442944,4880.77,4914.131472,30.59,25.806452,352.44,14 / 14,91210006.0,2016-06-29 10:18:39:886
49,-0.1915,0.4884,10.6686,-0.3978,0.7311,9.7713,-0.2343,0.5809,0.4951,0.0504,-0.0406,0.0574,780.0,195.12,-274.44,-62.76,215.66,-4.28,2.33,35.783844,51.442944,4880.77,4914.131472,30.59,25.806452,352.44,14 / 14,91210506.0,2016-06-29 10:18:40:386
50,0.2873,0.2969,10.1035,-0.2032,0.6929,9.78,0.0979,-0.6068,0.1607,-0.0916,-0.022000000000000002,0.0034,780.0,196.56,-273.36,-62.16,216.11,-4.32,1.94,35.783844,51.442944,4880.77,4914.131472,30.59,25.806452,352.44,14 / 14,91211005.0,2016-06-29 10:18:40:885
51,-0.1341,0.5076,10.1035,0.0044,0.425,9.7974,0.0818,-0.0324,0.42100000000000004,-0.0195,-0.025,-0.0037,780.0,196.98,-271.08,-63.06,216.32,-2.48,-0.03,35.78392,51.442924,4883.12,4914.131472,30.67,38.709675,342.97,14 / 14,91211506.0,2016-06-29 10:18:41:386
52,-0.6512,0.565,9.8928,-0.1185,0.3895,9.7982,-0.3316,0.2617,0.133,0.0428,-0.0593,0.0021,780.0,196.2,-271.98,-64.38,215.95,-2.28,0.69,35.783993,51.442913,4888.01,4914.131472,30.05,38.709675,341.97,14 / 14,91212006.0,2016-06-29 10:18:41:886
53,0.2107,1.0056,10.4675,0.0258,0.7608,9.7771,0.2519,0.0724,0.6808,0.026000000000000002,-0.0681,-0.0086,780.0,196.26,-272.28,-63.18,216.24,-3.67,0.01,35.783993,51.442913,4888.01,4914.131472,30.05,38.709675,341.97,14 / 14,91212505.0,2016-06-29 10:18:42:385
54,0.3352,0.9577,9.6151,0.1786,0.9279,9.761000000000001,0.46299999999999997,-0.0756,0.6586,0.0024,-0.0602,-0.0281,780.0,195.12,-270.42,-63.12,216.69,-5.43,-1.05,35.78406,51.442904999999996,4896.36,4914.131472,27.02,38.709675,345.28,15 / 15,91213005.0,2016-06-29 10:18:42:885
55,-0.1628,1.2163,10.3525,0.3326,1.0729,9.7421,-0.1698,-0.0673,0.3614,0.0125,-0.0367,-0.0195,780.0,192.6,-270.72,-64.92,216.55,-6.29,-1.78,35.78406,51.442904999999996,4896.36,4914.131472,27.02,38.709675,345.28,15 / 15,91213506.0,2016-06-29 10:18:43:386
56,-0.2011,1.3695,10.3525,0.034,1.1763,9.7358,-0.2351,0.1932,0.6167,0.0415,-0.0421,0.0153,780.0,192.3,-271.26,-65.1,216.26,-6.31,-0.38,35.78406,51.442904999999996,4896.36,4914.131472,27.02,38.709675,345.28,15 / 15,91214006.0,2016-06-29 10:18:43:886
57,0.2777,1.5131,10.2472,-0.106,1.153,9.7381,0.3837,0.3601,0.5091,0.0238,-0.0382,0.0244,780.0,192.24,-273.24,-62.76,216.02,-6.8,0.37,35.784126,51.442886,4902.38,4914.131472,26.45,25.806452,344.96,15 / 15,91214505.0,2016-06-29 10:18:44:385
58,-0.0383,1.2641,9.9503,-0.0602,1.2505,9.7264,0.0219,0.0136,0.2239,-0.0202,-0.0504,0.0287,780.0,192.84,-273.96,-61.74,216.19,-7.47,0.15,35.7842,51.442867,4909.04,4914.131472,27.98,38.709675,345.34,14 / 15,91215006.0,2016-06-29 10:18:44:886
59,-0.9768,1.2833,9.845,-0.1983,1.2229999999999999,9.7281,-0.7785,0.0603,0.1169,0.0339,-0.0391,0.0925,780.0,192.6,-275.28,-61.62,216.0,-7.24,0.58,35.7842,51.442867,4909.04,4914.131472,27.98,38.709675,345.34,14 / 15,91215506.0,2016-06-29 10:18:45:386
60,1.3408,1.2163,10.4866,-0.073,1.2994,9.7199,1.2413,0.3191,0.489,0.0043,-0.0782,-0.0831,780.0,193.56,-275.46,-62.04,215.84,-7.45,3.3,35.784275,51.442852,4914.71,4914.131472,29.3,25.806452,344.49,14 / 15,91216005.0,2016-06-29 10:18:45:885
61,0.8428,1.9345,10.1323,0.7815,1.5474,9.6522,0.2623,0.0041,0.1544,0.0308,-0.0877,-0.0867,780.0,193.86,-276.6,-61.26,216.59,-8.66,-4.51,35.784275,51.442852,4914.71,4914.131472,29.3,25.806452,344.49,14 / 15,91216505.0,2016-06-29 10:18:46:385
62,1.1875,1.1396,9.9503,1.0131,1.4214,9.6501,-0.1225,-0.1381,0.3386,0.0177,-0.0498,-0.087,780.0,192.24,-276.24,-60.72,216.51,-9.0,-5.34,35.78435,51.442833,4920.53,4914.131472,29.25,25.806452,346.15,15 / 15,91217005.0,2016-06-29 10:18:46:885
63,0.8715,0.8236,10.0748,0.9289,1.3274,9.6719,-0.0575,-0.5038,0.4029,0.0131,-0.0565,-0.0919,780.0,192.12,-273.24,-63.72,216.86,-8.58,-5.71,35.78435,51.442833,4920.53,4914.131472,29.25,25.806452,346.15,15 / 15,91217505.0,2016-06-29 10:18:47:385
64,0.3926,0.6033,9.9407,0.9884,1.196,9.6831,-0.3084,-0.1808,0.5545,0.0229,-0.0641,-0.0385,780.0,190.26,-271.44,-64.38,216.57,-7.0,-5.83,35.78443,51.442806,4926.31,4914.131472,30.68,25.806452,348.63,15 / 15,91218006.0,2016-06-29 10:18:47:886
65,0.4214,-0.2011,9.7971,0.7312,0.132,9.7785,-0.3098,-0.3332,0.0186,0.0031,-0.0391,-0.0666,780.0,188.52,-271.08,-63.78,215.69,-1.98,-4.4,35.78443,51.442806,4926.31,4914.131472,30.68,25.806452,348.63,15 / 15,91218506.0,2016-06-29 10:18:48:386
66,0.6129,-0.182,10.2951,0.8883,-0.1397,9.7653,-0.3328,-0.2434,0.2233,-0.0272,-0.0684,-0.1417,780.0,186.96,-275.22,-65.82,214.85,0.22,-4.49,35.78443,51.442806,4926.31,4914.131472,30.68,25.806452,348.63,15 / 15,91219006.0,2016-06-29 10:18:48:886
67,2.0303,-0.1724,11.0516,1.3159,-0.2778,9.714,0.6953,-0.1627,0.7151,-0.0299,-0.0797,-0.2608,780.0,184.98,-275.16,-64.74,214.74,1.45,-6.82,35.784508,51.4428,4929.52,4914.131472,29.73,19.35484,353.42,14 / 15,91219505.0,2016-06-29 10:18:49:385
68,1.81,-0.6225,10.2376,1.9289,-0.3375,9.6091,-0.1668,-0.2371,1.1073,0.0446,-0.0284,-0.2896,780.0,181.56,-275.1,-61.32,214.61,2.0,-10.98,35.78457,51.44279,4934.3,4914.131472,22.79,25.806452,358.25,14 / 15,91220009.0,2016-06-29 10:18:49:889
69,1.3024,-0.067,10.4962,1.514,-0.2374,9.6862,-0.0871,0.2757,0.3312,0.0583,-0.1048,-0.3326,780.0,178.98,-270.48,-60.96,214.53,1.39,-8.88,35.78457,51.44279,4934.3,4914.131472,22.79,25.806452,358.25,14 / 15,91220505.0,2016-06-29 10:18:50:385
70,-0.249,1.2067,10.7739,1.7779,0.6412,9.6228,-1.9311,0.6134,1.9843,0.41200000000000003,-0.2682,-0.4685,780.0,173.64,-271.08,-65.04,213.9,0.93,-9.89,35.784615,51.442795000000004,4939.36,4914.131472,18.6,25.806452,13.81,14 / 15,91221006.0,2016-06-29 10:18:50:886
71,1.1588,1.7717,10.3717,2.0197,1.5563,9.4694,-0.8609,0.2154,0.9023,0.0467,-0.0235,-0.5329999999999999,780.0,172.14,-270.96,-67.56,214.69,-8.37,-12.57,35.784615,51.442795000000004,4939.36,4914.131472,18.6,25.806452,13.81,14 / 15,91221506.0,2016-06-29 10:18:51:386
72,1.8483,1.7334,10.4004,1.7236,1.7071,9.5019,-0.3062,0.3327,0.6783,0.0119,-0.0205,-0.5195,780.0,170.94,-269.58,-67.68,214.8,-10.03,-10.28,35.78465,51.442818,4939.91,4914.131472,13.49,38.709675,33.68,15 / 15,91222005.0,2016-06-29 10:18:51:885
73,1.1779,1.4844,10.2759,1.4909999999999999,1.77,9.5297,0.0509,-0.1898,0.4589,-0.0058,-0.0651,-0.4056,780.0,168.24,-273.42,-69.72,214.14,-10.4,-8.89,35.78465,51.442818,4939.91,4914.131472,13.49,38.709675,33.68,15 / 15,91222506.0,2016-06-29 10:18:52:386
74,0.2873,1.063,10.4196,0.9836,1.5371,9.6354,-0.0643,-0.7327,0.631,-0.0009,-0.0822,-0.2755,780.0,165.96,-279.06,-70.14,213.03,-9.99,-6.66,35.784653000000006,51.442818,4940.31,4914.131472,,38.709675,13.97,15 / 15,91223005.0,2016-06-29 10:18:52:885
75,0.4022,0.0575,9.5864,0.6181,0.4934,9.7747,-0.2158,-0.4359,-0.1883,0.0235,-0.0889,-0.1927,780.0,162.78,-282.48,-66.48,210.94,-3.49,-3.48,35.784653000000006,51.442818,4940.31,4914.131472,,38.709675,13.97,15 / 15,91223505.0,2016-06-29 10:18:53:385
76,-0.0862,-0.3065,9.7683,0.1735,0.0412,9.805,-0.1256,-0.6063,0.3272,-0.0058,-0.0596,-0.11699999999999999,780.0,161.82,-284.1,-63.78,210.19,-1.07,-2.41,35.784664,51.442867,4940.4,4914.131472,7.92,38.709675,82.05,14 / 15,91224006.0,2016-06-29 10:18:53:886
77,-0.3065,-0.182,9.7588,-0.1258,-0.1301,9.805,-0.1807,-0.0518,-0.0462,0.0076,-0.0983,-0.0519,780.0,159.72,-285.66,-62.64,209.29,0.63,0.69,35.784664,51.442867,4940.4,4914.131472,7.92,38.709675,82.05,14 / 15,91224505.0,2016-06-29 10:18:54:385
78,0.0383,0.0192,10.3717,-0.1951,-0.1235,9.8039,0.1281,-0.0776,0.2804,0.0538,-0.0809,-0.0305,780.0,157.44,-284.94,-63.6,208.58,0.72,1.14,35.784667999999996,51.44291,4940.47,4914.131472,8.04,38.709675,87.12,14 / 15,91225006.0,2016-06-29 10:18:54:886
79,-0.565,0.8906,10.0461,-0.2717,0.3758,9.7957,-0.3891,0.6106,0.4323,0.0363,-0.0828,0.0418,780.0,157.86,-285.24,-65.04,208.92,-1.62,1.43,35.784667999999996,51.44291,4940.47,4914.131472,8.04,38.709675,87.12,14 / 15,91225506.0,2016-06-29 10:18:55:386
80,-0.2682,1.2833,10.3525,-0.2837,0.7567,9.7733,0.0155,0.5266,0.5792,0.0024,-0.0721,0.0147,780.0,157.44,-286.26,-64.8,208.96,-4.01,1.55,35.78467,51.442932,4940.41,4914.131472,6.87,25.806452,89.89,15 / 15,91226005.0,2016-06-29 10:18:55:885
81,-0.2298,0.9385,9.9982,-0.2044,0.89,9.764,-0.1116,-0.2484,-0.10099999999999999,-0.0192,-0.0498,0.0082,780.0,154.92,-286.92,-63.18,208.91,-5.91,0.93,35.78467,51.442932,4940.41,4914.131472,6.87,25.806452,89.89,15 / 15,91226505.0,2016-06-29 10:18:56:385
82,-0.5171,0.8906,9.663,-0.1468,0.8772,9.7662,-0.0638,0.1283,0.4809,0.0092,-0.0293,0.0562,780.0,152.94,-284.22,-60.54,208.75,-5.13,0.86,35.78467,51.442932,4940.41,4914.131472,6.87,25.806452,89.89,15 / 15,91227006.0,2016-06-29 10:18:56:886
83,0.1245,0.5746,10.6398,-0.2345,0.7777,9.773,0.11,-0.3467,0.4647,-0.0144,-0.0336,0.0302,780.0,156.36,-283.2,-59.28,209.09,-4.83,1.98,35.78467,51.442963,4939.99,4914.131472,9.36,25.806452,91.78,15 / 15,91227505.0,2016-06-29 10:18:57:385
